ibanSource,amount,transactionType,companyName
SK5640058070442019012318,969.91,deposit,Lebsack  Nienow and Jaskolski
IS450700030900604207005214,784.92,payment,Barton - Schuppe
CZ3340790040084664744422,594.41,invoice,Orn Inc
MR1080581005529100466676929,997.18,deposit,Marquardt - Olson
DK2896760490284101,348.83,deposit,Rogahn  Altenwerth and Lesch
MC3172010100354N91O5D565961,655.95,withdrawal,Ledner - Romaguera
SA35156N308GY695783X878G,306.87,withdrawal,Quigley Group
EE861848770014401549,277.26,invoice,Daugherty - Kuhn
TR8000902I26211490A92SA202,945.44,invoice,Flatley LLC
FR0720079898298T71D0208M497,639.06,invoice,Cronin - Larson
IS286703253380027020200876,260.55,deposit,Ward - Kilback
FO6489383500098610,7.40,withdrawal,Kertzmann LLC
EE976209050010084505,574.28,invoice,Conn  Zulauf and Stoltenberg
BG25MVLP400357T9381200,776.79,payment,Daugherty Inc
PL36604002079504137007326429,413.36,invoice,Reichel Group
PS396Z43104540643006007399249,378.93,withdrawal,Ledner  Denesik and Mann
RO23HCAE202M9220Y4ENWK72,252.60,payment,Reichert  O'Conner and Lindgren
PL46002178746200403280023713,588.57,deposit,Herman  Hackett and Hane
PS50525X940644343346009321099,273.47,payment,Romaguera LLC
PT35908933068065920152962,117.74,invoice,Lang Inc
FO5968358407002522,772.86,payment,Harvey LLC
FR910080007005ZK21981G87462,70.28,deposit,Feeney - Donnelly
MT26KVIJ30098I82I69CP90Z2663I89,810.21,payment,West  Strosin and Treutel
SI53780021500808880,540.76,withdrawal,Konopelski - Aufderhar
SE6828801063001100612464,200.58,invoice,Ankunding - Rice
GI96JEFY305717R61ZY9340,313.10,invoice,Kling - Howell
PK987L285403004599002764,821.98,withdrawal,Johnston LLC
BA510088917432010937,951.82,payment,Gerlach - Legros
IE81N26555000506040381,459.20,withdrawal,Gerlach - Batz
MK8856543113875G992,733.93,withdrawal,Beer - Adams
GE11354098008004090595,535.55,payment,Johnston - Schuppe
SE5668500434069092160766,474.15,withdrawal,Daniel  Gislason and Dare
FR130070092579S0J026T88G582,568.99,invoice,Metz - Miller
TN6794029007430071600306,824.02,withdrawal,Baumbach Group
ME14774006139465801388,51.74,withdrawal,Lowe Inc
SK3607760010364008120439,848.92,invoice,Bode - Krajcik
GL3347992200329028,553.40,deposit,Reinger  Osinski and Fisher
CY591034565086U8992O21357ST4,721.53,deposit,Wisoky  Stokes and Hettinger
CR5400306008310206248,51.54,deposit,Mayer Group
RS48253436002433004099,575.33,withdrawal,Dibbert  Emard and Crist
CZ9660248314378770078867,32.77,payment,Roberts - Raynor
CH7626008W6929AA55894,869.05,payment,Quitzon - Jenkins
DE75395028878000620056,440.75,payment,Erdman  Rosenbaum and Rutherford
KZ726588771490610074,496.32,payment,Langworth - O'Hara
FR840607012355750171078DF73,194.50,invoice,Runolfsdottir and Sons
BR0400634357008260560090005E8,468.99,payment,Bashirian and Sons
FI0200331602002052,568.47,invoice,Koepp  Rogahn and Reichel
AE340544547889007062516,460.31,deposit,Dietrich LLC
LT133233600079080972,327.44,invoice,Waters  Schaefer and Reynolds
CR5300860376870097002,460.22,withdrawal,Becker and Sons
DK4168584005009563,615.09,deposit,Daugherty  Fahey and Kemmer
SI16033500050030288,202.68,withdrawal,Cronin and Sons
FI7080768117800650,703.54,deposit,McKenzie  Legros and Cassin
ME13253001906198208518,340.06,withdrawal,Upton Inc
LB536731HN8127U5Z59216309F77,848.31,payment,Zieme - Marquardt
GL4409045418510011,681.15,withdrawal,Toy  Bartoletti and Yost
GT458585133B7022251J97C5P476,705.36,withdrawal,Veum - Howe
LT020720900402074215,334.84,deposit,Weimann  Emmerich and Corwin
CR4671282907901008009,866.82,withdrawal,Donnelly - Ortiz
HR9580740245657823804,408.76,withdrawal,Kautzer  Gorczany and Dooley
AT148008407514720921,421.06,deposit,Larkin - Goldner
MT10AXAA41699P915269233J6Q4OV85,412.56,withdrawal,Treutel LLC
PL55604239110073899378080577,98.27,payment,Stroman LLC
GT83K210TR4O8H435U4135114526,954.66,payment,Jakubowski  Johnston and Lowe
IL642890610002005525091,100.58,payment,Lubowitz - Ondricka
BE59090000603585,381.92,payment,McCullough Group
LT620347303620038006,642.75,invoice,Brakus - Kassulke
SI54943569440080062,200.14,invoice,Heathcote and Sons
AT100400663343006153,655.33,withdrawal,Schuster - Stehr
SK1335705052558002289133,926.74,payment,Mohr and Sons
GR6320030013390356166932815,708.33,payment,Bergnaum  Kemmer and Kovacek
FO2145395100990020,950.51,payment,Swaniawski and Sons
RO69VPNJ9979015828DG6793,418.05,deposit,Wehner  Mueller and Armstrong
GT54V118280O7790591390M28F3Z,321.20,invoice,Carter - Reilly
CR5830700640028163007,523.20,deposit,Sipes  Altenwerth and Abernathy
BR0352227005627122300650944C4,316.38,deposit,Shanahan  Erdman and Windler
LT692346000315010593,3.79,invoice,Cremin - Kuhic
NL64XUXE0040700971,128.13,deposit,Fritsch Group
MC20922800931921BZ535B12K01,686.02,deposit,Lind - Roob
EE730496800102003006,538.32,deposit,Hartmann LLC
DE30383198461852743275,191.46,payment,MacGyver - Hegmann
SM04Z0270260192507Z34616360,173.85,payment,McLaughlin - Boyer
AE779632090095508154313,12.41,invoice,McLaughlin  Fritsch and Hane
IT03F015904406640YV77K65O07,400.82,deposit,Terry  Hagenes and Wyman
XK133008621007097426,636.01,deposit,Sipes and Sons
MU86TYQB0034070094040019278FLC,512.61,payment,Kuhic  Gusikowski and Jaskolski
QA30JVOLZ218K9Y53286804651995,678.16,withdrawal,Monahan  Yost and Rempel
LV43OUNG950QFCZD57656,718.02,payment,Ernser Group
DE07940069990240050044,208.09,deposit,Crona  Mraz and Luettgen
BH16KIIK52H277F55C90V6,628.08,payment,Goyette - Auer
TL804911030340807608738,348.28,withdrawal,Dicki Group
TN0503244760400580480021,126.89,invoice,Lowe and Sons
ES8214021030010587774550,415.47,withdrawal,Gottlieb - Sauer
XK515433860600200063,864.08,deposit,Halvorson  Padberg and Rutherford
DK7003440057100270,470.71,payment,Vandervort  Howell and Konopelski
SI60085262736480223,328.45,invoice,Feeney - Dickens
XK870038837378640550,549.74,payment,Runolfsdottir Group
IT36L900200909157B2Y848763P,772.13,payment,Pacocha  Grant and Erdman
LI6207790Q297N121026X,536.99,payment,Koss  Prohaska and O'Reilly
RS23180080700650205078,99.39,payment,Walsh - Schmeler
BG75JRCM00403902M6NW17,624.89,withdrawal,Vandervort Inc
PK5660P91400300646033002,462.54,payment,Hartmann  Crooks and Huels
HU91715454938300828019408604,186.22,deposit,Crona - Zulauf
BG05WAUJ00806711O3Z57L,211.17,withdrawal,Hermiston - Friesen
ME72520110200480500388,731.15,invoice,Sipes  Dickinson and Krajcik
DK3486364070070095,595.09,payment,Maggio  Muller and Glover
FR150328007730411743M408963,632.44,deposit,Jakubowski and Sons
FI9108002270007008,804.98,payment,Roob - Koepp
GB74JDEN00189090713005,514.55,invoice,Pfannerstill  Deckow and Grimes
AZ43386190198680480320059660,808.83,withdrawal,Douglas - Mohr
GR247347944DN058L081K859817,112.45,withdrawal,Collier and Sons
MU73CSRX0608305200900900504XUI,681.34,payment,Bartoletti  Dietrich and Harber
AD12700400647964S28G6T8E,533.40,withdrawal,Torp Inc
FI2565068320169756,766.03,payment,D'Amore - Rosenbaum
QA55EULM95N608119G2440O4717T7,897.59,withdrawal,Macejkovic Inc
SI91603426145200209,822.19,invoice,Waelchi and Sons
AZ66988S17004006002610065475,951.62,withdrawal,Runolfsson - Jacobson
IT83D5895190365P32AJ6984297,506.65,payment,Parisian - Denesik
CZ3960069500070600435829,145.00,deposit,O'Reilly  Reichel and Stamm
TL622484640590307006211,247.12,withdrawal,Bogisich  Lynch and Cummings
LV61HNTEB73770C280322,289.34,withdrawal,Schmitt - O'Keefe
PK9657420092210768700586,493.41,deposit,Erdman  Gottlieb and Kovacek
XK830809600379006860,720.38,deposit,Runte - Tillman
SM14W787100152642454G02686B,589.30,invoice,Kirlin - Gerhold
SM83Z8978303772W01MS9C13429,784.86,payment,Klein LLC
HR2990603430300749963,229.72,deposit,Wilderman and Sons
GT9468778055Y37C21267ZJ40811,925.22,invoice,Ankunding  Carroll and Witting
MT26IGEC002492W40QZ5022M0M35I09,947.05,deposit,Thompson - Bogan
CR6209856001000400110,432.03,payment,Lesch - Schneider
DE16791003310010030629,847.03,payment,Predovic  Graham and Mosciski
DO53BZNW76081485091004015362,663.67,withdrawal,Howe - Dooley
EE887014118003135705,330.17,payment,Johnson  Sawayn and Gislason
PK772H120280057195342376,996.50,invoice,Spencer LLC
RS59257300295008023868,355.91,deposit,Jacobson - Gulgowski
RO52NGQE3U19210390VIT109,361.48,payment,Vandervort LLC
NO1265696700114,124.19,deposit,Krajcik Inc
LI5306006620912980981,798.63,deposit,Hettinger  Jast and Hamill
BA503701648500830895,493.41,withdrawal,Toy  Berge and Keebler
FI1800130613811752,784.07,payment,Hickle  Purdy and Dach
AE490473986120869920333,58.28,payment,Kulas - Feil
PT94087444426519003778008,175.57,withdrawal,Labadie  Lubowitz and Kirlin
BH57ZEQZ1069E37801952Y,259.89,invoice,Rice - Schinner
LU174175CK9UB1C5B968,715.07,invoice,Langosh  Mills and Gutmann
SI87002258147400210,294.27,invoice,Pacocha  Nicolas and Mueller
IT54Z500498601604177A637898,216.61,invoice,Buckridge  Pollich and Okuneva
NO5730030310009,448.25,payment,Rath  Trantow and O'Connell
NL68UVWQ7070037324,863.17,withdrawal,Beer - Dare
HU10578083066078476036620557,337.23,payment,Senger - Howell
ES2483674930894905363098,829.99,withdrawal,Schaden Inc
SK7658008060782008936050,971.61,invoice,Stokes  Schoen and Schmeler
HU24057900996320947817400662,621.57,deposit,Sporer - Veum
MC4200300338623835521M91528,7.66,deposit,Ankunding Group
JO78AQJZ0956840613030030133406,30.51,payment,Cruickshank Group
SE8615700500575087060108,274.01,payment,Lind Inc
TR540435075091785N2QS2101K,516.61,deposit,Nitzsche - Brown
SM44G1043561986E1303ZLVL449,523.97,payment,Padberg - Stokes
IS460708820010008060017006,952.84,deposit,Jenkins Group
GR330508470Q241PV418V2857Q8,830.22,deposit,Parisian  McGlynn and Hills
AL680069340490P9186251427484,405.34,invoice,Johnson - Schroeder
XK940006860090962134,296.31,deposit,Bahringer Group
ES1355889405241614927007,781.90,payment,Kshlerin  Rutherford and Jacobs
TL300047013640888020417,47.79,invoice,Ritchie  Rippin and Goldner
PS588951010002591298160053753,81.72,invoice,Ebert - Lindgren
XK599053009358255080,907.41,withdrawal,Kuphal  McGlynn and Boehm
XK502102059844870628,513.90,withdrawal,Gutmann  Schamberger and Barton
AZ664YGI08900606050030040294,534.51,deposit,Kuhlman and Sons
KW72RERI6924897M902U2685H67P21,818.80,invoice,Crona - Sporer
MK040037158032Y8735,461.67,invoice,Frami  Smith and Ebert
BG24IJFS949695LK80960H,104.25,payment,Franecki and Sons
MK378664774105WDG31,27.97,deposit,Kirlin - Raynor
GE72026438462546507073,230.37,withdrawal,Torp - Roob
GR210011874955914995O943R74,110.82,deposit,Schultz  Pollich and Kerluke
IT60G347130420519K791244160,841.15,withdrawal,Collins LLC
SI55080011461120647,48.38,payment,Lemke Inc
GB41BNRO07209558086019,398.25,payment,Collier Inc
CR3998080635103008917,514.20,invoice,Kling - Robel
HR6604200293005202097,714.21,invoice,Gulgowski  Doyle and Dietrich
HR6166910513005500088,905.82,withdrawal,Schinner  Collins and Welch
EE815054715059630867,602.71,withdrawal,Walter  McGlynn and Wyman
IE92026C11358023008005,867.89,invoice,Collier Group
KZ550044331646C79715,13.18,payment,Lang - Douglas
MC137600400555R4T7D15414414,251.98,invoice,Runolfsson Inc
PT15016003360078077072177,986.15,payment,Hartmann Group
XK796392637540048000,812.30,invoice,Hintz LLC
MC122157307003XE75244H63516,444.12,withdrawal,Krajcik LLC
BG85ATZO008424O1909387,39.65,payment,Deckow  Gleichner and Buckridge
CR9804165469294097077,904.77,withdrawal,Bruen  Zemlak and Lind
IT48I522010017006503E403364,40.04,invoice,Kohler and Sons
BE35016025048593,41.66,deposit,Kohler  Skiles and Deckow
LV47BPYU7989874914463,682.55,deposit,Breitenberg - Greenfelder
CZ4324660630304620020040,51.91,invoice,Greenholt Inc
SA075523VT9ON9710P29156C,763.36,withdrawal,Shields  Howe and Legros
LB27724153266162H04A9039Q334,210.44,invoice,Windler Group
FO2494980028020522,281.67,payment,Yundt  Champlin and Jacobs
TR5420742J8G342W18138O89E4,91.94,withdrawal,Bins  Brown and Bashirian
IS270094250200639006200165,667.60,invoice,Bergnaum  Cummerata and Borer
AD9035479039627SB7D45249,780.54,withdrawal,Shanahan  Rohan and Hackett
IT68F3201043680431832040485,39.76,invoice,Rempel Group
DO03VLUU90031971080538000954,757.85,deposit,Shields Group
SI71030087040021159,853.14,deposit,Stanton  Ledner and Kerluke
GB52FMHD93314790055906,163.66,payment,Schmitt - Osinski
PK05U8882880310531407063,163.79,withdrawal,Reichert  Rogahn and Pfeffer
GB83MUIA04637802540999,0.89,deposit,Rosenbaum - Batz
IS304633508030900950379759,143.30,invoice,Watsica - Doyle
VG8474688220990154947745,566.16,invoice,Effertz  Feeney and Towne
ES1302483038746380710045,471.36,withdrawal,O'Hara - O'Reilly
KZ53036229007849F560,226.65,deposit,Armstrong Group
AD3440037987FC37RJ6915P3,634.86,deposit,Krajcik  Buckridge and Zboncak
VG8348824690090060090877,206.28,deposit,Crist Group
MD8767I18L9E5727686R432L,931.73,deposit,Deckow  Armstrong and Hudson
GE75895007220094866080,489.49,invoice,Leuschke  Hilpert and Runolfsson
GR250461684PKRV736E7HH5B631,948.42,payment,Runolfsson Inc
MR6830072420430579740603004,172.20,withdrawal,Gislason - Sporer
JO43BRSE3070088060020076200204,766.28,invoice,Kulas Group
SE5729514004411838004909,574.70,invoice,Bosco  Gerlach and Olson
CZ5133018180414760307211,883.70,deposit,Schmitt Inc
MK806345323263P5345,42.17,withdrawal,Simonis - Daugherty
AD37804576754Y1I17022959,292.07,payment,Bergstrom and Sons
TL455370090203014624101,570.32,payment,Stanton - Nikolaus
PS60H3A0230770756700858834903,859.74,payment,Legros  Bartoletti and Franecki
LB565008967269865793979E6G99,452.56,payment,Fay  West and Shields
CH461408174139X475164,986.75,payment,Parisian LLC
ME62059820322278381292,760.39,withdrawal,Howell - Lemke
SM18J474207499087879491E292,714.14,deposit,Lindgren Inc
DO65VFAQ08001010960098548988,849.58,deposit,Medhurst  Dach and Cormier
IS260070706290424001400957,384.82,deposit,Monahan  Bins and Robel
LT091024200497190995,796.76,withdrawal,Reichel - Weimann
VG59508B9482003610908012,175.94,withdrawal,Kilback Group
SA543015B43618081862VI83,544.15,deposit,Christiansen  Carroll and Hilpert
HU84620865004297008202081372,715.86,payment,Quitzon  Shanahan and Howe
AL035009006197965U3489725D19,136.75,invoice,Langosh - Gaylord
CY168001099234242277ST04U0WN,134.04,payment,Ziemann - Dach
DO63DSJB00207001104200560929,812.26,deposit,Cormier - Herman
IE62B70W15500682642012,29.22,withdrawal,Johns  Kub and Green
MC6994769508318K761702FJ194,425.30,payment,Lueilwitz Inc
IL750021120099001807907,764.61,payment,Wilderman Group
RS27049583006800162714,268.23,deposit,Emmerich - Ankunding
ME72784621301600550956,450.35,deposit,Littel - Hyatt
BR9497602589585990631130081V9,414.39,payment,Weber and Sons
IT36T164030940992H8L5219944,349.77,withdrawal,Hessel - Herzog
RS89147006003192609083,341.75,deposit,Will  Stanton and Hirthe
AT120086100268954008,562.37,deposit,Kunde  Kassulke and Wehner
LB505685374089N8714076MR1977,856.57,payment,Crona  Green and Nienow
GL7102416904380058,271.27,deposit,Heidenreich and Sons
FI4801001100950067,419.90,withdrawal,Mayer - Koepp
DO78JTVO46171001700390052489,560.11,deposit,Gaylord  Ortiz and Wehner
EE300043752233890250,701.15,withdrawal,Mohr - Schaden
IE48P14941803907030473,579.94,payment,Dickens and Sons
VG0785090050060400880015,813.21,payment,Kessler Inc
BA159603072443600907,284.75,payment,Dach  Gutmann and Herzog
ME73525002400778520090,939.82,withdrawal,Kunde Group
PL72003077020701001100502009,675.22,payment,Emard - Johnson
FR7441200932429304127524372,570.73,payment,Reichel and Sons
PT21290700509588210796044,130.44,deposit,Bashirian - Parisian
HU66136700520300871021184305,920.32,withdrawal,Kunde  Windler and Rogahn
DK3039840085050399,223.35,deposit,West  Bailey and Runte
BG84VOTN741922CI368K23,821.91,invoice,Willms  Stark and Kautzer
AZ75606100109113855800108497,798.88,invoice,Hickle and Sons
IT67B4200226765H81P2C239048,934.61,deposit,Ward and Sons
XK970120904208000710,364.43,invoice,Jenkins - Ortiz
CY1605786050Y40021684Y751SI0,733.32,payment,Dooley LLC
IL840600706501500707789,666.51,withdrawal,Littel LLC
PL46769070393145200163067912,119.67,invoice,Schimmel - Gutkowski
GI40HIYTG236M330176SB07,9.60,deposit,Bergstrom LLC
LV71DGJJ31Q34033WDK53,138.68,withdrawal,Gleason - Barrows
BR0901000281877334183008042B0,895.13,invoice,Bahringer  Veum and Kemmer
FO4870120010080019,489.94,deposit,Strosin - Bins
DE07426069954643357039,853.89,payment,Dicki  McCullough and Daniel
GR599008006J75X683788M05879,280.16,invoice,Bradtke - Murray
HU84404800376920015995510045,605.95,deposit,Runolfsson - Kessler
CZ9330078208683961787017,125.82,payment,Stokes - Huel
BE90850000954517,653.84,payment,Lesch  Daugherty and Smitham
PL66120099286040027542001449,274.55,invoice,Koch  Beatty and Baumbach
CH730039674C3K8AU02A4,519.57,invoice,Bahringer - Mohr
SK7830536004350600236959,541.23,invoice,Stracke - Brown
SA0996KU301705AL45P60164,176.09,payment,Rosenbaum - Tremblay
AL80590650930187E81R1Q7D62P5,933.25,withdrawal,Huels Inc
GT3633909198770055290303806E,173.65,payment,Herman Inc
NL11OSCQ0067052034,3.12,payment,Kautzer and Sons
MC2188019009683798545745F75,365.99,withdrawal,Cremin  Considine and Donnelly
MK10968WGT27F962107,353.31,withdrawal,Morar - Padberg
PK32XH7N0550501068329981,371.55,payment,Kulas  Braun and Cummings
GL8750693002764010,522.83,payment,Emard Group
RO58ZISL33197832C7430227,170.40,withdrawal,Hauck Inc
KZ65983266Y483309242,980.85,withdrawal,Klocko Group
IE184I6783301701280213,364.89,invoice,Turcotte - Feeney
SI05565970825980049,904.48,payment,Jacobson - Kling
RS35228900376472050357,853.39,payment,Goyette  Zulauf and Wilkinson
JO65JQJW6906800490037011800191,769.94,deposit,Marks - Howe
GE77698500400407358157,986.18,deposit,Cormier - Lesch
LU91162ZY2W017545W48,910.03,deposit,Reynolds - Friesen
BH28VBCV12425DNR775447,536.12,payment,Kris and Sons
GB94TBWE03800951721118,515.79,deposit,Kuhic  Tillman and Price
TL137790089626508889008,318.00,payment,Fritsch  Nicolas and Fadel
VG68U2C54703791464080066,318.98,withdrawal,Pollich LLC
AZ368T9101076008110800260507,459.00,payment,Harris - Leuschke
IL020745084241082698385,305.13,withdrawal,Funk - Bergnaum
IS140018350702000246907020,768.00,invoice,Huel Inc
AE663940840011681563299,13.24,deposit,Bahringer  Welch and Rowe
ES6302010028891008005343,653.81,deposit,Keeling  Douglas and Rau
AL251060000928584338WS746I20,535.84,deposit,Lesch Inc
AD6040523910105839H1V5WN,673.72,invoice,Turner  Vandervort and Beahan
LI094233443188R50832D,376.59,payment,Stiedemann and Sons
BG46DRYG79266872BF1143,722.33,deposit,Cole - Schultz
TR0710474L77X1R54109103X58,926.85,invoice,Barton Inc
TR36000764Z5242Z2S51761588,181.01,invoice,D'Amore Group
TN8208965760778837694838,920.84,payment,Kautzer  Collins and Brekke
HR0905580032081065867,532.74,payment,DuBuque  Moore and Bednar
SK9840560056694504001862,911.86,deposit,Marquardt - Cormier
KZ396335X48627867992,613.36,payment,Rempel  Dicki and Lehner
FR4693702600888043422331153,798.12,withdrawal,Christiansen  Rosenbaum and Grimes
SK5500810098487200623460,383.77,deposit,Spinka - Padberg
MC94400485008303485B1396460,648.22,deposit,McKenzie  Dooley and Nienow
DE20478690880280415078,324.23,invoice,Murray Group
GR11004259845Y5S38258H0002N,872.90,payment,Hodkiewicz  Rogahn and Kerluke
PS98W877200606414029370905943,418.09,deposit,Funk Inc
GR280406039D5226GI3755095ME,925.97,withdrawal,Thompson and Sons
BG13NBQP685667593514Q9,2.19,withdrawal,Jaskolski - Stroman
DE20001052400073800364,43.41,deposit,Kihn  Turner and Gutmann
BE94242077916002,148.10,withdrawal,Schiller  Oberbrunner and Hahn
